Ball Plate ID and Orientation,P509-south
Inspector,Larry
Inspection Time,20210121T1348
Temperature,19.7°C
Serial No,
Material Ref,
Date,
Inspector,
Notes,
4,Pos S0,Position Cartesian,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0500,PASS
5,Pos S1,Position Cartesian,62.5000,37.5000,0.0000,62.4791,37.5171,0.0882,-0.0209,0.0171,0.0882,,,,0.1845,0.0500,FAIL
6,Pos S2,Position Cartesian,-63.5000,37.5000,0.0000,-63.4508,37.5171,0.0714,0.0492,0.0171,0.0714,,,,0.1767,0.0500,FAIL
7,Pos S3,Position Cartesian,-62.5000,-36.5000,0.0000,-62.4762,-36.4633,0.0884,0.0238,0.0367,0.0884,,,,0.1973,0.0500,FAIL
8,Pos S4,Position Cartesian,61.5000,-37.5000,0.0000,61.4408,-37.4668,0.0719,-0.0592,0.0332,0.0719,,,,0.1977,0.0500,FAIL
9,D0,Diameter,25.4000,,,25.3982,,,-0.0018,,,25.5000,25.3000,PASS,0.0057,0.0500,PASS
10,D1,Diameter,25.4000,,,25.4021,,,0.0021,,,25.5000,25.3000,PASS,0.0078,0.0500,PASS
11,D2,Diameter,25.4000,,,25.4015,,,0.0015,,,25.5000,25.3000,PASS,0.0061,0.0500,PASS
12,D3,Diameter,25.4000,,,25.4027,,,0.0027,,,25.5000,25.3000,PASS,0.0072,0.0500,PASS
13,D4,Diameter,25.4000,,,25.4019,,,0.0019,,,25.5000,25.3000,PASS,0.0051,0.0500,PASS
14,L01,PointPointDistance,72.8870,,,72.8778,,,-0.0092,,,72.9870,72.7870,PASS,,,
15,L02,PointPointDistance,73.7460,,,73.7126,,,-0.0334,,,73.8460,73.6460,PASS,,,
16,L03,PointPointDistance,72.3770,,,72.3384,,,-0.0386,,,72.4770,72.2770,PASS,,,
17,L04,PointPointDistance,72.0310,,,71.9635,,,-0.0675,,,72.1310,71.9310,PASS,,,
18,L14,PointPointDistance,75.0070,,,74.9911,,,-0.0159,,,75.1070,74.9070,PASS,,,
19,L23,PointPointDistance,74.0070,,,73.9868,,,-0.0202,,,74.1070,73.9070,PASS,,,
20,L12,PointPointDistance,126.0000,,,125.9299,,,-0.0701,,,126.1000,125.9000,PASS,,,
21,L34,PointPointDistance,124.0040,,,123.9210,,,-0.0830,,,124.1040,123.9040,PASS,,,
22,L13,PointPointDistance,145.2620,,,145.2133,,,-0.0487,,,145.3620,145.1620,PASS,,,
23,L24,PointPointDistance,145.7740,,,145.6726,,,-0.1014,,,145.8740,145.6740,FAIL,,,
