Ball Plate ID and Orientation,P509-south
Inspector,Larry
Inspection Time,20210305T1219
Temperature,18.9°C
Serial No,
Material Ref,
Date,
Inspector,
Notes,
4,Pos S0,Position Cartesian,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0500,PASS
5,Pos S1,Position Cartesian,62.5000,37.5000,0.0000,62.4824,37.5154,0.0762,-0.0176,0.0154,0.0762,,,,0.1593,0.0500,FAIL
6,Pos S2,Position Cartesian,-63.5000,37.5000,0.0000,-63.4509,37.5154,0.0696,0.0491,0.0154,0.0696,,,,0.1731,0.0500,FAIL
7,Pos S3,Position Cartesian,-62.5000,-36.5000,0.0000,-62.4803,-36.4633,0.0762,0.0197,0.0367,0.0762,,,,0.1738,0.0500,FAIL
8,Pos S4,Position Cartesian,61.5000,-37.5000,0.0000,61.4424,-37.4674,0.0700,-0.0576,0.0326,0.0700,,,,0.1927,0.0500,FAIL
9,D0,Diameter,25.4000,,,25.3991,,,-0.0009,,,25.5000,25.3000,PASS,0.0078,0.0500,PASS
10,D1,Diameter,25.4000,,,25.4030,,,0.0030,,,25.5000,25.3000,PASS,0.0063,0.0500,PASS
11,D2,Diameter,25.4000,,,25.4035,,,0.0035,,,25.5000,25.3000,PASS,0.0071,0.0500,PASS
12,D3,Diameter,25.4000,,,25.4047,,,0.0047,,,25.5000,25.3000,PASS,0.0088,0.0500,PASS
13,D4,Diameter,25.4000,,,25.4035,,,0.0035,,,25.5000,25.3000,PASS,0.0063,0.0500,PASS
14,L01,PointPointDistance,72.8870,,,72.8798,,,-0.0072,,,72.9870,72.7870,PASS,,,
15,L02,PointPointDistance,73.7460,,,73.7117,,,-0.0343,,,73.8460,73.6460,PASS,,,
16,L03,PointPointDistance,72.3770,,,72.3420,,,-0.0350,,,72.4770,72.2770,PASS,,,
17,L04,PointPointDistance,72.0310,,,71.9652,,,-0.0658,,,72.1310,71.9310,PASS,,,
18,L14,PointPointDistance,75.0070,,,74.9900,,,-0.0170,,,75.1070,74.9070,PASS,,,
19,L23,PointPointDistance,74.0070,,,73.9850,,,-0.0220,,,74.1070,73.9070,PASS,,,
20,L12,PointPointDistance,126.0000,,,125.9333,,,-0.0667,,,126.1000,125.9000,PASS,,,
21,L34,PointPointDistance,124.0040,,,123.9269,,,-0.0771,,,124.1040,123.9040,PASS,,,
22,L13,PointPointDistance,145.2620,,,145.2189,,,-0.0431,,,145.3620,145.1620,PASS,,,
23,L24,PointPointDistance,145.7740,,,145.6735,,,-0.1005,,,145.8740,145.6740,FAIL,,,
